k-point #     1:    0.000000    0.000000    0.000000    0.001953
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  12     0.16360    0.11055   -0.05792   -0.53139    0.02617   -0.47834   -0.05305   -0.22152    0.75997
  13     0.26382    0.41950    0.06505   -0.29664   -0.15266   -0.45232    0.15568   -0.19877    0.76982
  14     0.31900    0.49403    0.12170   -0.24937   -0.16998   -0.42439    0.17502   -0.19731    0.75178
  15     0.31900    0.49403    0.12170   -0.24937   -0.16999   -0.42439    0.17502   -0.19731    0.75179
  16     0.44324    0.65999    0.24391   -0.27240   -0.21435   -0.48915    0.21675   -0.19933    0.73286
  17     0.45415    0.66336    0.25374   -0.16464   -0.20829   -0.37385    0.20921   -0.20041    0.74434
  18     0.45415    0.66336    0.25374   -0.16464   -0.20829   -0.37385    0.20921   -0.20041    0.74435
  19     0.51475    0.72430    0.31024   -0.12404   -0.21402   -0.33359    0.20956   -0.20451    0.76551
  20     0.62059    0.85384    0.41690   -0.14581   -0.23676   -0.37906    0.23325   -0.20369    0.73943
 
k-point #     4:    0.000000    0.000000    0.375000    0.015625
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10460   -3.86486   -3.62072   -2.48330    0.37593   -1.72303   -0.76026   -0.51612    0.81966
   6    -3.10408   -3.86422   -3.61411   -2.48407    0.38095   -1.72392   -0.76014   -0.51002    0.81472
   7    -3.10399   -3.86413   -3.61512   -2.48421    0.37936   -1.72407   -0.76014   -0.51113    0.81420
   8    -3.10399   -3.86413   -3.61510   -2.48421    0.37939   -1.72407   -0.76014   -0.51111    0.81423
   9    -0.18636   -0.41641   -0.40344   -0.69103    0.20643   -0.46098   -0.23004   -0.21708    0.67675
  10    -0.02812   -0.17855   -0.24628   -0.59907    0.12568   -0.44865   -0.15042   -0.21816    0.68974
  11     0.15158    0.09119   -0.07044   -0.53823    0.03274   -0.47783   -0.06039   -0.22202    0.75676
  12     0.15158    0.09119   -0.07044   -0.53823    0.03274   -0.47783   -0.06039   -0.22202    0.75679
  13     0.25032    0.40180    0.05104   -0.30185   -0.14913   -0.45333    0.15148   -0.19928    0.77248
  14     0.31655    0.49158    0.11947   -0.22760   -0.16972   -0.40264    0.17504   -0.19707    0.75594
  15     0.31655    0.49158    0.11947   -0.22760   -0.16972   -0.40264    0.17504   -0.19707    0.75594
  16     0.47446    0.68434    0.26998   -0.12661   -0.21436   -0.33650    0.20989   -0.20447    0.75504
  17     0.50530    0.73086    0.30362   -0.16839   -0.22635   -0.39394    0.22556   -0.20169    0.74388
  18     0.50530    0.73086    0.30362   -0.16839   -0.22636   -0.39394    0.22556   -0.20169    0.74381
  19     0.54329    0.77493    0.34272   -0.22501   -0.23093   -0.45664    0.23164   -0.20057    0.74112
  20     0.69529    0.96351    0.49087   -0.15409   -0.27287   -0.42230    0.26821   -0.20442    0.71537
 
k-point #     5:    0.000000    0.000000    0.500000    0.007812
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10459   -3.86486   -3.62108   -2.48332    0.37535   -1.72304   -0.76028   -0.51649    0.81937
   6    -3.10409   -3.86423   -3.61432   -2.48405    0.38101   -1.72391   -0.76014   -0.51023    0.81538
   7    -3.10398   -3.86412   -3.61489   -2.48423    0.37950   -1.72408   -0.76014   -0.51090    0.81391
   8    -3.10398   -3.86412   -3.61487   -2.48423    0.37953   -1.72408   -0.76014   -0.51089    0.81394
   9    -0.16262   -0.38236   -0.38052   -0.69156    0.19508   -0.47182   -0.21974   -0.21790    0.68136
  10    -0.06604   -0.23544   -0.28316   -0.60529    0.14624   -0.43589   -0.16940   -0.21711    0.69199
  11     0.14748    0.08444   -0.07475   -0.54111    0.03507   -0.47807   -0.06304   -0.22223    0.75557
  12     0.14748    0.08444   -0.07475   -0.54111    0.03507   -0.47807   -0.06304   -0.22223    0.75558
  13     0.24560    0.39569    0.04616   -0.30380   -0.14796   -0.45389    0.15009   -0.19944    0.77328
  14     0.31230    0.48613    0.11527   -0.22118   -0.16846   -0.39500    0.17383   -0.19703    0.75837
  15     0.31230    0.48613    0.11527   -0.22118   -0.16846   -0.39500    0.17383   -0.19703    0.75836
  16     0.46812    0.67377    0.26300   -0.11134   -0.21095   -0.31698    0.20564   -0.20512    0.75897
  17     0.57809    0.82080    0.37476   -0.15211   -0.24576   -0.39482    0.24271   -0.20333    0.73277
  18     0.57809    0.82080    0.37476   -0.15211   -0.24577   -0.39482    0.24271   -0.20333    0.73286
  19     0.60400    0.84526    0.40244   -0.20546   -0.24190   -0.44672    0.24126   -0.20156    0.73051
  20     0.60622    0.85694    0.40440   -0.17353   -0.25172   -0.42424    0.25072   -0.20182    0.72967
 
k-point #     6:    0.000000    0.125000    0.125000    0.011719
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10463   -3.86484   -3.62227   -2.48322    0.37612   -1.72301   -0.76021   -0.51764    0.82414
   6    -3.10405   -3.86421   -3.61532   -2.48411    0.37919   -1.72396   -0.76016   -0.51127    0.81416
   7    -3.10401   -3.86416   -3.61477   -2.48417    0.37983   -1.72402   -0.76015   -0.51076    0.81422
   8    -3.10401   -3.86416   -3.61476   -2.48417    0.37983   -1.72402   -0.76015   -0.51075    0.81421
   9    -0.23886   -0.49171   -0.45533   -0.70206    0.22990   -0.44921   -0.25285   -0.21647    0.67002
  10     0.14254    0.08385   -0.07908   -0.55614    0.03144   -0.49745   -0.05869   -0.22162    0.75346
  11     0.16168    0.11115   -0.05924   -0.52101    0.02445   -0.47048   -0.05053   -0.22092    0.76023
  12     0.16168    0.11115   -0.05925   -0.52101    0.02444   -0.47048   -0.05053   -0.22092    0.76022
  13     0.26325    0.41560    0.06494   -0.25836   -0.14873   -0.41072    0.15235   -0.19831    0.76886
  14     0.32666    0.50008    0.12843   -0.27120   -0.16958   -0.44463    0.17342   -0.19823    0.74623
  15     0.32666    0.50008    0.12843   -0.27120   -0.16958   -0.44463    0.17342   -0.19823    0.74633
  16     0.35137    0.54017    0.15410   -0.31952   -0.18367   -0.50831    0.18880   -0.19727    0.74449
  17     0.42854    0.62934    0.22922   -0.18489   -0.19842   -0.38568    0.20080   -0.19932    0.74445
  18     0.48575    0.70329    0.28705   -0.16739   -0.21432   -0.38493    0.21753   -0.19870    0.74409
  19     0.51597    0.72472    0.31222   -0.14736   -0.21222   -0.35611    0.20875   -0.20375    0.76674
  20     0.61735    0.85052    0.41143   -0.10283   -0.23969   -0.33600    0.23317   -0.20592    0.74099
 
k-point #     7:    0.000000    0.125000    0.250000    0.046875
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10460   -3.86483   -3.62171   -2.48327    0.37637   -1.72305   -0.76022   -0.51711    0.82328
   6    -3.10408   -3.86424   -3.61514   -2.48407    0.37954   -1.72391   -0.76016   -0.51106    0.81438
   7    -3.10400   -3.86414   -3.61483   -2.48420    0.37981   -1.72406   -0.76014   -0.51083    0.81438
   8    -3.10400   -3.86414   -3.61492   -2.48420    0.37978   -1.72406   -0.76014   -0.51092    0.81455
   9    -0.22157   -0.46697   -0.43809   -0.69749    0.22246   -0.45209   -0.24540   -0.21652    0.67242
  10     0.07266   -0.02402   -0.14897   -0.57394    0.06829   -0.47726   -0.09667   -0.22163    0.72340
  11     0.14277    0.08192   -0.07863   -0.52642    0.03396   -0.46558   -0.06084   -0.22139    0.75521
  12     0.14549    0.09084   -0.07530   -0.52560    0.02861   -0.47095   -0.05466   -0.22080    0.75647
  13     0.26814    0.41918    0.06870   -0.26389   -0.14888   -0.41493    0.15104   -0.19944    0.76860
  14     0.32651    0.50660    0.12914   -0.28550   -0.17511   -0.46558    0.18008   -0.19737    0.74794
  15     0.35470    0.54073    0.15661   -0.25758   -0.18197   -0.44362    0.18604   -0.19809    0.73871
  16     0.36321    0.54753    0.16408   -0.20148   -0.18170   -0.38580    0.18432   -0.19913    0.74804
  17     0.46569    0.68570    0.26669   -0.25663   -0.21718   -0.47664    0.22001   -0.19900    0.73933
  18     0.49132    0.71059    0.29133   -0.16207   -0.21779   -0.38134    0.21927   -0.19999    0.74708
  19     0.55309    0.77213    0.34920   -0.13503   -0.22275   -0.35407    0.21905   -0.20388    0.75355
  20     0.61138    0.83914    0.40662   -0.11984   -0.23269   -0.34760    0.22776   -0.20476    0.74379
 
k-point #     8:    0.000000    0.125000    0.375000    0.046875
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10457   -3.86481   -3.62053   -2.48333    0.37662   -1.72309   -0.76024   -0.51596    0.82077
   6    -3.10411   -3.86427   -3.61465   -2.48403    0.38017   -1.72387   -0.76016   -0.51054    0.81437
   7    -3.10398   -3.86412   -3.61483   -2.48422    0.37977   -1.72409   -0.76014   -0.51084    0.81436
   8    -3.10398   -3.86412   -3.61458   -2.48423    0.37994   -1.72409   -0.76014   -0.51060    0.81408
   9    -0.19146   -0.42368   -0.40835   -0.69074    0.20886   -0.45852   -0.23222   -0.21689    0.67617
  10    -0.00348   -0.14128   -0.22263   -0.59791    0.11165   -0.46012   -0.13780   -0.21915    0.69067
  11     0.12355    0.05831   -0.09754   -0.53072    0.03859   -0.46547   -0.06525   -0.22109    0.75021
  12     0.13293    0.06574   -0.08894   -0.53309    0.03957   -0.46590   -0.06719   -0.22188    0.75244
  13     0.27158    0.42607    0.07219   -0.26334   -0.15227   -0.41783    0.15449   -0.19939    0.76953
  14     0.32366    0.50056    0.12579   -0.26239   -0.17261   -0.43929    0.17691   -0.19786    0.75152
  15     0.35414    0.54072    0.15635   -0.23388   -0.18213   -0.42046    0.18657   -0.19779    0.74236
  16     0.38963    0.58539    0.18966   -0.20118   -0.19423   -0.39694    0.19577   -0.19997    0.73604
  17     0.53011    0.75219    0.32654   -0.13297   -0.22538   -0.35506    0.22209   -0.20356    0.74931
  18     0.53274    0.76474    0.33132   -0.16465   -0.23244   -0.39665    0.23200   -0.20142    0.74561
  19     0.55365    0.78978    0.35333   -0.22157   -0.23509   -0.45770    0.23614   -0.20032    0.73907
  20     0.68108    0.93428    0.47800   -0.16906   -0.25595   -0.42227    0.25321   -0.20308    0.72310
 
k-point #     9:    0.000000    0.125000    0.500000    0.046875
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10455   -3.86480   -3.62021   -2.48337    0.37627   -1.72312   -0.76025   -0.51566    0.81923
   6    -3.10413   -3.86428   -3.61465   -2.48399    0.38046   -1.72384   -0.76015   -0.51052    0.81494
   7    -3.10398   -3.86411   -3.61473   -2.48424    0.37977   -1.72410   -0.76014   -0.51076    0.81411
   8    -3.10396   -3.86410   -3.61401   -2.48425    0.38034   -1.72412   -0.76013   -0.51004    0.81346
   9    -0.15948   -0.37764   -0.37732   -0.68863    0.19359   -0.47047   -0.21815   -0.21784    0.68183
  10    -0.05768   -0.22318   -0.27524   -0.60919    0.14173   -0.44369   -0.16550   -0.21755    0.69233
  11     0.10705    0.03281   -0.11429   -0.53496    0.04703   -0.46071   -0.07425   -0.22135    0.74429
  12     0.13392    0.06609   -0.08820   -0.53719    0.03988   -0.46937   -0.06783   -0.22212    0.75251
  13     0.26964    0.42589    0.07062   -0.26674   -0.15356   -0.42299    0.15625   -0.19902    0.77017
  14     0.31849    0.49062    0.11988   -0.24865   -0.16885   -0.42078    0.17213   -0.19861    0.75631
  15     0.34047    0.52343    0.14294   -0.22232   -0.17820   -0.40528    0.18296   -0.19753    0.74770
  16     0.45939    0.67835    0.25791   -0.18889   -0.21949   -0.40785    0.21896   -0.20148    0.73429
  17     0.51682    0.73520    0.31300   -0.13481   -0.22202   -0.35319    0.21838   -0.20382    0.75120
  18     0.57538    0.81812    0.37243   -0.15806   -0.24528   -0.40080    0.24273   -0.20296    0.73312
  19     0.61190    0.85510    0.40969   -0.17840   -0.24472   -0.42160    0.24320   -0.20221    0.73159
  20     0.61801    0.87105    0.41588   -0.16803   -0.25446   -0.42107    0.25304   -0.20212    0.72829
 
k-point #    10:    0.000000    0.125000    0.625000    0.046875
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10456   -3.86481   -3.62017   -2.48336    0.37635   -1.72310   -0.76025   -0.51561    0.81927
   6    -3.10412   -3.86428   -3.61457   -2.48400    0.38050   -1.72385   -0.76015   -0.51045    0.81484
   7    -3.10398   -3.86412   -3.61504   -2.48422    0.37951   -1.72408   -0.76014   -0.51106    0.81435
   8    -3.10396   -3.86410   -3.61395   -2.48425    0.38039   -1.72412   -0.76013   -0.50999    0.81343
   9    -0.16859   -0.39072   -0.38612   -0.68829    0.19796   -0.46616   -0.22213   -0.21753    0.67987
  10    -0.04392   -0.20263   -0.26184   -0.60757    0.13437   -0.44886   -0.15870   -0.21792    0.69148
  11     0.10027    0.02250   -0.12104   -0.53376    0.05050   -0.45599   -0.07777   -0.22131    0.74164
  12     0.14495    0.08172   -0.07715   -0.53820    0.03541   -0.47497   -0.06323   -0.22210    0.75516
  13     0.27601    0.43542    0.07737   -0.27663   -0.15622   -0.43604    0.15941   -0.19864    0.76785
  14     0.32228    0.49399    0.12329   -0.23994   -0.16892   -0.41165    0.17171   -0.19898    0.75642
  15     0.33190    0.51382    0.13467   -0.22188   -0.17677   -0.40380    0.18192   -0.19723    0.74917
  16     0.47857    0.70124    0.27669   -0.18578   -0.22373   -0.40844    0.22266   -0.20188    0.73866
  17     0.48733    0.70848    0.28563   -0.17238   -0.22197   -0.39354    0.22116   -0.20170    0.74144
  18     0.52584    0.75108    0.32304   -0.16132   -0.22753   -0.38656    0.22524   -0.20279    0.74572
  19     0.59922    0.83821    0.39633   -0.15702   -0.24142   -0.39601    0.23899   -0.20288    0.73663
  20     0.64672    0.90582    0.44482   -0.19182   -0.26021   -0.45092    0.25911   -0.20189    0.72157
 
k-point #    11:    0.000000    0.125000    0.750000    0.046875
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10459   -3.86483   -3.62044   -2.48330    0.37672   -1.72306   -0.76024   -0.51585    0.82072
   6    -3.10409   -3.86425   -3.61453   -2.48405    0.38029   -1.72390   -0.76015   -0.51043    0.81436
   7    -3.10400   -3.86414   -3.61538   -2.48420    0.37926   -1.72405   -0.76015   -0.51138    0.81466
   8    -3.10398   -3.86411   -3.61444   -2.48423    0.38006   -1.72409   -0.76014   -0.51046    0.81398
   9    -0.20278   -0.43999   -0.41950   -0.69315    0.21405   -0.45595   -0.23721   -0.21671    0.67452
  10     0.02089   -0.10406   -0.19919   -0.59088    0.09769   -0.46593   -0.12495   -0.22009    0.69675
  11     0.10573    0.03137   -0.11529   -0.52586    0.04757   -0.45150   -0.07436   -0.22102    0.74397
  12     0.16317    0.10837   -0.05869   -0.53684    0.02745   -0.48203   -0.05480   -0.22186    0.75949
  13     0.28955    0.45425    0.09142   -0.28448   -0.16082   -0.44918    0.16470   -0.19813    0.76284
  14     0.32517    0.50715    0.12828   -0.23668   -0.17636   -0.41866    0.18198   -0.19689    0.74720
  15     0.33112    0.50361    0.13179   -0.24745   -0.17015   -0.41994    0.17249   -0.19933    0.75298
  16     0.42011    0.62771    0.22011   -0.22245   -0.20611   -0.43005    0.20760   -0.20000    0.73324
  17     0.42731    0.62825    0.22691   -0.16885   -0.20000   -0.36978    0.20094   -0.20040    0.74254
  18     0.54716    0.76806    0.34354   -0.13933   -0.22425   -0.36023    0.22090   -0.20361    0.75192
  19     0.56033    0.80393    0.36025   -0.20440   -0.24223   -0.44800    0.24360   -0.20008    0.73540
  20     0.64344    0.88623    0.43988   -0.14648   -0.24617   -0.38926    0.24279   -0.20356    0.73087
 
k-point #    12:    0.000000    0.125000    0.875000    0.023438
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10462   -3.86485   -3.62127   -2.48324    0.37661   -1.72301   -0.76023   -0.51664    0.82258
   6    -3.10406   -3.86421   -3.61473   -2.48410    0.37996   -1.72395   -0.76015   -0.51067    0.81428
   7    -3.10402   -3.86416   -3.61527   -2.48417    0.37934   -1.72402   -0.76015   -0.51126    0.81449
   8    -3.10400   -3.86414   -3.61472   -2.48419    0.37982   -1.72405   -0.76014   -0.51072    0.81413
   9    -0.22900   -0.47761   -0.44549   -0.69949    0.22567   -0.45088   -0.24862   -0.21649    0.67137
  10     0.09263    0.00652   -0.12926   -0.56799    0.05776   -0.48189   -0.08611   -0.22189    0.73359
  11     0.13089    0.07061   -0.08955   -0.51213    0.03459   -0.45185   -0.06028   -0.22045    0.75335
  12     0.18098    0.13409   -0.04072   -0.53546    0.01989   -0.48857   -0.04690   -0.22171    0.76342
  13     0.30196    0.47472    0.10513   -0.28622   -0.16713   -0.45898    0.17276   -0.19683    0.75643
  14     0.30501    0.47804    0.10814   -0.25347   -0.16742   -0.42650    0.17302   -0.19687    0.75314
  15     0.31308    0.47363    0.11263   -0.27618   -0.15970   -0.43673    0.16055   -0.20045    0.75838
  16     0.39334    0.59350    0.19497   -0.26412   -0.19644   -0.46428    0.20015   -0.19837    0.73243
  17     0.42249    0.62066    0.22297   -0.16102   -0.19606   -0.35919    0.19817   -0.19952    0.74558
  18     0.48524    0.70531    0.28549   -0.19581   -0.21828   -0.41588    0.22007   -0.19976    0.74687
  19     0.54298    0.76028    0.33954   -0.14839   -0.22039   -0.36568    0.21729   -0.20344    0.75639
  20     0.59710    0.82343    0.39262   -0.11062   -0.23087   -0.33695    0.22633   -0.20448    0.74573
 
k-point #    13:    0.000000    0.250000    0.250000    0.011719
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10456   -3.86478   -3.62222   -2.48333    0.37609   -1.72312   -0.76022   -0.51766    0.82410
   6    -3.10412   -3.86429   -3.61603   -2.48401    0.37882   -1.72384   -0.76017   -0.51191    0.81504
   7    -3.10398   -3.86412   -3.61468   -2.48423    0.38003   -1.72409   -0.76014   -0.51070    0.81453
   8    -3.10398   -3.86412   -3.61465   -2.48423    0.38005   -1.72409   -0.76014   -0.51067    0.81450
   9    -0.20902   -0.44891   -0.42557   -0.69384    0.21696   -0.45395   -0.23989   -0.21655    0.67401
  10     0.06231   -0.04163   -0.15944   -0.60083    0.07505   -0.49689   -0.10393   -0.22175    0.71521
  11     0.12162    0.04984   -0.10016   -0.53079    0.04415   -0.45901   -0.07178   -0.22179    0.74868
  12     0.12162    0.04984   -0.10016   -0.53079    0.04414   -0.45901   -0.07178   -0.22179    0.74867
  13     0.22992    0.37114    0.03022   -0.25163   -0.13943   -0.39286    0.14123   -0.19970    0.77697
  14     0.30315    0.47334    0.10482   -0.20584   -0.16659   -0.37603    0.17019   -0.19833    0.76649
  15     0.40216    0.60704    0.20310   -0.25158   -0.20207   -0.45646    0.20488   -0.19906    0.72230
  16     0.40216    0.60704    0.20310   -0.25158   -0.20207   -0.45646    0.20488   -0.19906    0.72232
  17     0.48617    0.71304    0.28793   -0.27794   -0.22303   -0.50481    0.22687   -0.19824    0.74252
  18     0.51900    0.74552    0.31942   -0.15951   -0.22450   -0.38603    0.22652   -0.19958    0.75004
  19     0.60468    0.83338    0.40122   -0.15046   -0.23189   -0.37917    0.22871   -0.20346    0.74229
  20     0.66563    0.91217    0.45905   -0.10675   -0.25407   -0.35329    0.24654   -0.20658    0.72952
 
k-point #    14:    0.000000    0.250000    0.375000    0.046875
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10452   -3.86474   -3.62112   -2.48341    0.37656   -1.72319   -0.76022   -0.51660    0.82237
   6    -3.10417   -3.86434   -3.61589   -2.48395    0.37909   -1.72377   -0.76018   -0.51173    0.81513
   7    -3.10396   -3.86410   -3.61432   -2.48425    0.38024   -1.72412   -0.76013   -0.51035    0.81407
   8    -3.10396   -3.86409   -3.61428   -2.48426    0.38028   -1.72412   -0.76013   -0.51032    0.81408
   9    -0.18282   -0.41107   -0.39969   -0.68709    0.20496   -0.45883   -0.22826   -0.21688    0.67751
  10     0.00982   -0.12273   -0.21025   -0.61870    0.10515   -0.48615   -0.13255   -0.22007    0.69272
  11     0.09239    0.01059   -0.12882   -0.52659    0.05455   -0.44480   -0.08179   -0.22121    0.73839
  12     0.10990    0.03142   -0.11221   -0.53594    0.05025   -0.45746   -0.07848   -0.22210    0.74436
  13     0.23799    0.38224    0.03805   -0.24722   -0.14276   -0.39148    0.14426   -0.19993    0.77616
  14     0.29448    0.46109    0.09557   -0.21317   -0.16376   -0.37977    0.16661   -0.19891    0.76691
  15     0.41056    0.61788    0.21126   -0.25337   -0.20484   -0.46069    0.20732   -0.19930    0.72512
  16     0.42071    0.63130    0.22136   -0.23011   -0.20819   -0.44071    0.21060   -0.19935    0.72547
  17     0.55739    0.79490    0.35667   -0.16109   -0.23701   -0.39860    0.23751   -0.20072    0.74641
  18     0.56403    0.81404    0.36547   -0.25677   -0.24653   -0.50678    0.25000   -0.19856    0.72843
  19     0.61488    0.85405    0.41091   -0.14236   -0.24309   -0.38152    0.23916   -0.20397    0.73304
  20     0.67518    0.94197    0.47059   -0.15011   -0.27167   -0.41690    0.26679   -0.20458    0.71474
 
k-point #    15:    0.000000    0.250000    0.500000    0.046875
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10448   -3.86471   -3.61979   -2.48347    0.37690   -1.72325   -0.76023   -0.51531    0.81971
   6    -3.10420   -3.86438   -3.61600   -2.48389    0.37927   -1.72371   -0.76018   -0.51179    0.81568
   7    -3.10396   -3.86409   -3.61428   -2.48426    0.38016   -1.72413   -0.76013   -0.51032    0.81383
   8    -3.10394   -3.86407   -3.61375   -2.48429    0.38066   -1.72416   -0.76013   -0.50980    0.81354
   9    -0.14853   -0.36135   -0.36635   -0.68150    0.18837   -0.46868   -0.21282   -0.21781    0.68407
  10    -0.04355   -0.20337   -0.26214   -0.62892    0.13460   -0.46909   -0.15982   -0.21859    0.69373
  11     0.06025   -0.03801   -0.16043   -0.53245    0.07113   -0.43420   -0.09826   -0.22068    0.72226
  12     0.11006    0.03109   -0.11220   -0.53824    0.05054   -0.45927   -0.07897   -0.22226    0.74447
  13     0.24393    0.39347    0.04460   -0.23258   -0.14727   -0.38212    0.14954   -0.19933    0.77718
  14     0.35210    0.53591    0.15219   -0.21474   -0.18222   -0.39855    0.18381   -0.19991    0.74458
  15     0.40103    0.60700    0.20201   -0.25738   -0.20312   -0.46336    0.20598   -0.19901    0.72673
  16     0.40756    0.61377    0.20848   -0.21472   -0.20345   -0.42093    0.20620   -0.19908    0.72875
  17     0.56343    0.80729    0.36143   -0.18289   -0.24511   -0.42675    0.24386   -0.20201    0.72856
  18     0.57727    0.82118    0.37467   -0.16389   -0.24596   -0.40781    0.24392   -0.20259    0.73300
  19     0.63711    0.89444    0.43487   -0.16325   -0.25892   -0.42058    0.25733   -0.20224    0.72569
  20     0.65512    0.90645    0.45244   -0.17586   -0.25352   -0.42718    0.25133   -0.20268    0.72490
 
