k-point #     1:    0.000000    0.000000    0.000000    0.010417
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
k-point #     3:    0.000000    0.000000    0.333333    0.020833
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.15691   -0.00260   -0.12438   -0.92319    0.13870   -0.76368   -0.15951   -0.28129    0.70022
  21     0.15691   -0.00260   -0.12430   -0.92319    0.13880   -0.76368   -0.15951   -0.28121    0.69990
  22     0.17484   -0.01437   -0.11035   -0.93996    0.16250   -0.75075   -0.18921   -0.28519    0.69171
  23     0.17484   -0.01437   -0.11035   -0.93996    0.16251   -0.75075   -0.18921   -0.28519    0.69185
  24     0.19539    0.02128   -0.08539   -0.89582    0.15104   -0.72171   -0.17411   -0.28078    0.60953
  25     0.31921    0.62049    0.08905   -0.51196   -0.24882   -0.81325    0.30129   -0.23015    0.69692
  26     0.33208    0.66094    0.10821   -0.51042   -0.26741   -0.83929    0.32887   -0.22386    0.69732
  27     0.34795    0.68777    0.12221   -0.51475   -0.27966   -0.85458    0.33982   -0.22574    0.68109
  28     0.35776    0.65186    0.12557   -0.55756   -0.24323   -0.85166    0.29410   -0.23219    0.67874
  29     0.35776    0.65186    0.12560   -0.55756   -0.24319   -0.85166    0.29410   -0.23216    0.67885
  30     0.37147    0.69469    0.13862   -0.54416   -0.27151   -0.86738    0.32322   -0.23285    0.65493
  31     0.42975    0.75433    0.19807   -0.59579   -0.27090   -0.92037    0.32458   -0.23167    0.65276
  32     0.45377    0.77060    0.22285   -0.61201   -0.26270   -0.92885    0.31683   -0.23091    0.66144
 
k-point #     4:    0.000000    0.000000    0.500000    0.010417
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13055   -0.04520   -0.15167   -0.95456    0.15339   -0.77882   -0.17574   -0.28222    0.69353
  21     0.14347   -0.03512   -0.13631   -0.84706    0.15863   -0.66847   -0.17859   -0.27978    0.65478
  22     0.14347   -0.03512   -0.13636   -0.84706    0.15855   -0.66847   -0.17859   -0.27984    0.65472
  23     0.18021   -0.00742   -0.10498   -0.93953    0.16102   -0.75191   -0.18762   -0.28519    0.69443
  24     0.18021   -0.00742   -0.10496   -0.93953    0.16103   -0.75191   -0.18762   -0.28517    0.69394
  25     0.34255    0.64546    0.11052   -0.53598   -0.25186   -0.83889    0.30292   -0.23202    0.67953
  26     0.34255    0.64546    0.11065   -0.53598   -0.25172   -0.83889    0.30292   -0.23190    0.68012
  27     0.34935    0.70252    0.12604   -0.50655   -0.28984   -0.85972    0.35317   -0.22331    0.68544
  28     0.34935    0.70252    0.12593   -0.50655   -0.28995   -0.85972    0.35317   -0.22341    0.68497
  29     0.36728    0.66683    0.13431   -0.55924   -0.24907   -0.85878    0.29954   -0.23297    0.66855
  30     0.36728    0.66683    0.13435   -0.55924   -0.24902   -0.85878    0.29954   -0.23294    0.66862
  31     0.43697    0.75110    0.20521   -0.58451   -0.26173   -0.89864    0.31413   -0.23176    0.66711
  32     0.43697    0.75110    0.20517   -0.58451   -0.26179   -0.89864    0.31413   -0.23180    0.66706
 
k-point #     5:    0.000000    0.250000    0.000000    0.041667
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.16054   -0.02433   -0.12627   -0.93991    0.15620   -0.75505   -0.18486   -0.28680    0.70079
  21     0.17930    0.01465   -0.10277   -0.91421    0.14265   -0.74956   -0.16465   -0.28207    0.69776
  22     0.19327    0.02968   -0.09097   -0.94513    0.13908   -0.78154   -0.16359   -0.28424    0.71498
  23     0.20246    0.03339   -0.07952   -0.93416    0.14696   -0.76508   -0.16908   -0.28198    0.69010
  24     0.22462    0.04634   -0.05820   -0.94677    0.15517   -0.76849   -0.17828   -0.28281    0.69651
  25     0.31092    0.61176    0.08383   -0.50322   -0.24507   -0.80407    0.30085   -0.22708    0.71052
  26     0.32203    0.61572    0.09213   -0.49902   -0.24155   -0.79271    0.29368   -0.22990    0.70615
  27     0.33258    0.65645    0.10561   -0.51378   -0.26635   -0.83765    0.32387   -0.22697    0.69104
  28     0.33526    0.64447    0.10527   -0.51536   -0.25581   -0.82457    0.30921   -0.22999    0.68773
  29     0.33534    0.65460    0.10754   -0.52272   -0.26288   -0.84199    0.31927   -0.22780    0.69012
  30     0.39023    0.72851    0.15651   -0.53980   -0.28653   -0.87808    0.33828   -0.23372    0.63747
  31     0.41399    0.71961    0.18552   -0.61114   -0.24979   -0.91676    0.30563   -0.22846    0.68509
  32     0.46890    0.77664    0.23567   -0.62278   -0.25648   -0.93052    0.30774   -0.23323    0.65311
 
k-point #     6:    0.000000    0.250000    0.166667    0.083333
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.15218   -0.02451   -0.13156   -0.94727    0.15229   -0.77059   -0.17669   -0.28373    0.69754
  21     0.15402   -0.02939   -0.13229   -0.93819    0.15545   -0.75478   -0.18341   -0.28631    0.70087
  22     0.18839    0.03351   -0.09289   -0.92122    0.13421   -0.76634   -0.15488   -0.28128    0.70473
  23     0.19406    0.02829   -0.08756   -0.92086    0.14436   -0.75509   -0.16577   -0.28162    0.69635
  24     0.21943    0.04164   -0.06329   -0.94072    0.15476   -0.76293   -0.17779   -0.28272    0.69486
  25     0.31910    0.63121    0.09124   -0.49764   -0.25660   -0.80976    0.31212   -0.22786    0.69994
  26     0.33078    0.63030    0.10173   -0.53003   -0.24539   -0.82954    0.29951   -0.22905    0.69589
  27     0.33210    0.63559    0.10317   -0.51432   -0.24933   -0.81781    0.30349   -0.22893    0.69778
  28     0.33680    0.64585    0.10862   -0.52960   -0.25351   -0.83865    0.30905   -0.22818    0.69388
  29     0.34764    0.66142    0.11795   -0.52806   -0.25965   -0.84183    0.31378   -0.22969    0.68403
  30     0.38396    0.71879    0.15076   -0.53938   -0.28278   -0.87420    0.33483   -0.23320    0.64387
  31     0.42298    0.73365    0.19287   -0.61331   -0.25601   -0.92398    0.31067   -0.23011    0.66974
  32     0.44817    0.75249    0.21581   -0.59184   -0.25283   -0.89616    0.30432   -0.23236    0.66711
 
k-point #     7:    0.000000    0.250000    0.333333    0.083333
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.15128   -0.02565   -0.13369   -0.92605    0.15081   -0.74913   -0.17693   -0.28497    0.69884
  21     0.15702   -0.03100   -0.12990   -0.93773    0.15909   -0.74971   -0.18803   -0.28692    0.69827
  22     0.17102    0.00386   -0.11004   -0.91145    0.14630   -0.74430   -0.16716   -0.28106    0.68758
  23     0.17764    0.00464   -0.10385   -0.91683    0.15145   -0.74383   -0.17300   -0.28149    0.68546
  24     0.20319    0.02282   -0.08036   -0.92312    0.15641   -0.74276   -0.18037   -0.28354    0.70241
  25     0.30967    0.61208    0.08078   -0.49270   -0.24893   -0.79511    0.30241   -0.22889    0.70729
  26     0.33962    0.64098    0.11089   -0.53938   -0.24661   -0.84074    0.30136   -0.22873    0.69382
  27     0.34186    0.66597    0.11464   -0.51735   -0.26665   -0.84145    0.32410   -0.22723    0.68741
  28     0.35034    0.68675    0.12383   -0.52032   -0.27723   -0.85673    0.33640   -0.22651    0.67946
  29     0.36513    0.67427    0.13320   -0.54790   -0.25720   -0.85704    0.30914   -0.23193    0.66983
  30     0.37361    0.69542    0.14115   -0.54550   -0.26969   -0.86731    0.32180   -0.23247    0.65725
  31     0.42571    0.73652    0.19768   -0.59245   -0.25451   -0.90327    0.31082   -0.22803    0.68709
  32     0.42720    0.74808    0.19711   -0.60660   -0.26542   -0.92749    0.32089   -0.23008    0.66044
 
k-point #     8:    0.000000    0.250000    0.500000    0.041667
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13524   -0.05081   -0.14970   -0.93672    0.15959   -0.75066   -0.18605   -0.28493    0.68859
  21     0.16577   -0.00889   -0.11695   -0.89320    0.15131   -0.71854   -0.17466   -0.28272    0.68544
  22     0.16577   -0.00889   -0.11696   -0.89320    0.15129   -0.71854   -0.17466   -0.28273    0.68534
  23     0.17300   -0.00770   -0.10945   -0.91214    0.15759   -0.73145   -0.18070   -0.28245    0.68081
  24     0.17300   -0.00770   -0.10948   -0.91214    0.15754   -0.73145   -0.18070   -0.28248    0.68076
  25     0.32265    0.61200    0.09130   -0.52253   -0.23867   -0.81187    0.28935   -0.23135    0.69782
  26     0.32265    0.61200    0.09136   -0.52253   -0.23860   -0.81187    0.28935   -0.23129    0.69811
  27     0.34982    0.70539    0.12662   -0.50608   -0.29196   -0.86165    0.35557   -0.22320    0.68410
  28     0.34982    0.70539    0.12651   -0.50608   -0.29207   -0.86165    0.35557   -0.22331    0.68352
  29     0.37335    0.68329    0.14052   -0.55623   -0.25868   -0.86617    0.30994   -0.23282    0.66119
  30     0.37335    0.68329    0.14049   -0.55623   -0.25871   -0.86617    0.30994   -0.23286    0.66097
  31     0.42265    0.74208    0.19500   -0.60453   -0.26179   -0.92396    0.31943   -0.22764    0.67789
  32     0.42265    0.74208    0.19505   -0.60453   -0.26174   -0.92396    0.31943   -0.22760    0.67814
 
k-point #     9:    0.000000    0.500000    0.000000    0.020833
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.11885   -0.05976   -0.16285   -0.93141    0.15662   -0.75280   -0.17861   -0.28170    0.68170
  21     0.17144    0.00288   -0.11289   -0.93215    0.14362   -0.76359   -0.16857   -0.28434    0.70628
  22     0.17144    0.00288   -0.11297   -0.93215    0.14351   -0.76359   -0.16857   -0.28442    0.70657
  23     0.20545    0.02344   -0.50835   -0.93153    0.15908   -0.74952   -0.18201   -0.71380   19.50192
  24     0.20545    0.02344   -0.07870   -0.93153    0.15734   -0.74952   -0.18201   -0.28415    0.70661
  25     0.32447    0.62624    0.09561   -0.50548   -0.24781   -0.80725    0.30177   -0.22886    0.70156
  26     0.32447    0.62624    0.09554   -0.50548   -0.24789   -0.80725    0.30177   -0.22893    0.70129
  27     0.34402    0.66788    0.11529   -0.52680   -0.26823   -0.85066    0.32385   -0.22873    0.68282
  28     0.34402    0.66788    0.11533   -0.52680   -0.26818   -0.85066    0.32385   -0.22870    0.68288
  29     0.36370    0.68434    0.13182   -0.52699   -0.26835   -0.84762    0.32064   -0.23189    0.66611
  30     0.36370    0.68434    0.13197   -0.52699   -0.26818   -0.84762    0.32064   -0.23173    0.66695
  31     0.45881    0.77319    0.22526   -0.61857   -0.26325   -0.93294    0.31437   -0.23355    0.64872
  32     0.45881    0.77319    0.22515   -0.61857   -0.26339   -0.93294    0.31437   -0.23366    0.64832
 
k-point #    10:    0.000000    0.500000    0.166667    0.041667
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13187   -0.05780   -0.15280   -0.92400    0.16332   -0.73433   -0.18967   -0.28467    0.68124
  21     0.15246   -0.01101   -0.12837   -0.91221    0.14301   -0.74873   -0.16347   -0.28084    0.69011
  22     0.15246   -0.01101   -0.12839   -0.91221    0.14299   -0.74873   -0.16347   -0.28085    0.69016
  23     0.20710    0.03017   -0.07521   -0.93585    0.15385   -0.75892   -0.17693   -0.28231    0.67547
  24     0.20710    0.03017   -0.07518   -0.93585    0.15385   -0.75892   -0.17693   -0.28229    0.67474
  25     0.33077    0.64808    0.10288   -0.50794   -0.26125   -0.82525    0.31731   -0.22790    0.69249
  26     0.33077    0.64808    0.10285   -0.50794   -0.26128   -0.82525    0.31731   -0.22792    0.69236
  27     0.34566    0.64666    0.11494   -0.53890   -0.24856   -0.83990    0.30100   -0.23071    0.68655
  28     0.34566    0.64666    0.11488   -0.53890   -0.24862   -0.83990    0.30100   -0.23078    0.68623
  29     0.36398    0.69015    0.13284   -0.52571   -0.27280   -0.85188    0.32617   -0.23114    0.66659
  30     0.36398    0.69015    0.13294   -0.52571   -0.27269   -0.85188    0.32617   -0.23104    0.66716
  31     0.43530    0.73554    0.20532   -0.60514   -0.24635   -0.90538    0.30024   -0.22998    0.68175
  32     0.43530    0.73554    0.20540   -0.60514   -0.24626   -0.90538    0.30024   -0.22990    0.68213
 
k-point #    11:    0.000000    0.500000    0.333333    0.041667
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13236   -0.06487   -0.15245   -0.90369    0.17021   -0.70646   -0.19723   -0.28480    0.66951
  21     0.16505   -0.00375   -0.11736   -0.92048    0.14618   -0.75167   -0.16880   -0.28241    0.69398
  22     0.16505   -0.00375   -0.11737   -0.92048    0.14617   -0.75167   -0.16880   -0.28242    0.69391
  23     0.19539    0.01971   -0.08759   -0.92061    0.15266   -0.74493   -0.17568   -0.28298    0.70648
  24     0.19539    0.01971   -0.08758   -0.92061    0.15264   -0.74493   -0.17568   -0.28297    0.70543
  25     0.31548    0.61298    0.08596   -0.50241   -0.24466   -0.79991    0.29750   -0.22952    0.70389
  26     0.31548    0.61298    0.08599   -0.50241   -0.24462   -0.79991    0.29750   -0.22949    0.70409
  27     0.35167    0.68803    0.12524   -0.52086   -0.27716   -0.85721    0.33635   -0.22644    0.68040
  28     0.35167    0.68803    0.12513   -0.52086   -0.27726   -0.85721    0.33635   -0.22654    0.67994
  29     0.37171    0.69032    0.13970   -0.54484   -0.26620   -0.86345    0.31861   -0.23201    0.66218
  30     0.37171    0.69032    0.13964   -0.54484   -0.26626   -0.86345    0.31861   -0.23207    0.66183
  31     0.41618    0.72788    0.18927   -0.60044   -0.25394   -0.91214    0.31170   -0.22691    0.68919
  32     0.41618    0.72788    0.18934   -0.60044   -0.25386   -0.91214    0.31170   -0.22683    0.68954
 
k-point #    12:    0.000000    0.500000    0.500000    0.020833
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14454   -0.05017   -0.14298   -0.93224    0.16461   -0.73754   -0.19471   -0.28752    0.69122
  21     0.15722   -0.01663   -0.12302   -0.90189    0.15379   -0.72803   -0.17386   -0.28024    0.67428
  22     0.15722   -0.01663   -0.12303   -0.90189    0.15378   -0.72803   -0.17386   -0.28025    0.67409
  23     0.19431    0.01019   -0.08996   -0.92836    0.15884   -0.74424   -0.18412   -0.28427    0.69439
  24     0.19431    0.01019   -0.09001   -0.92836    0.15877   -0.74424   -0.18412   -0.28432    0.69446
  25     0.30173    0.59994    0.07311   -0.48132   -0.24492   -0.77952    0.29821   -0.22863    0.71476
  26     0.30173    0.59994    0.07315   -0.48132   -0.24488   -0.77952    0.29821   -0.22859    0.71495
  27     0.35022    0.70793    0.12712   -0.50547   -0.29385   -0.86318    0.35771   -0.22310    0.68295
  28     0.35022    0.70793    0.12699   -0.50547   -0.29397   -0.86318    0.35771   -0.22323    0.68223
  29     0.37677    0.68969    0.14396   -0.55792   -0.26140   -0.87084    0.31292   -0.23281    0.65818
  30     0.37677    0.68969    0.14391   -0.55792   -0.26146   -0.87084    0.31292   -0.23286    0.65784
  31     0.41575    0.73865    0.18954   -0.60782   -0.26340   -0.93072    0.32289   -0.22621    0.68085
  32     0.41575    0.73865    0.18961   -0.60782   -0.26333   -0.93072    0.32289   -0.22614    0.68115
 
k-point #    13:    0.250000    0.250000    0.000000    0.041667
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.16450   -0.01403   -0.12132   -0.93704    0.15135   -0.75850   -0.17853   -0.28582    0.70285
  21     0.16800   -0.02081   -0.11536   -0.89902    0.16415   -0.71020   -0.18882   -0.28336    0.67477
  22     0.19050    0.01787   -0.09522   -0.95273    0.14600   -0.78010   -0.17263   -0.28572    0.71366
  23     0.19124    0.03029   -0.09058   -0.92217    0.13941   -0.76121   -0.16096   -0.28183    0.70129
  24     0.21777    0.04191   -0.06536   -0.94665    0.15239   -0.77079   -0.17586   -0.28313    0.69955
  25     0.30247    0.60466    0.07686   -0.49512   -0.24491   -0.79731    0.30219   -0.22561    0.71762
  26     0.32433    0.64956    0.09868   -0.50467   -0.26623   -0.82990    0.32523   -0.22564    0.69615
  27     0.32580    0.62604    0.09639   -0.50405   -0.24702   -0.80428    0.30024   -0.22941    0.70096
  28     0.34422    0.66771    0.11546   -0.52760   -0.26790   -0.85109    0.32349   -0.22876    0.68277
  29     0.34821    0.65299    0.11661   -0.53466   -0.25303   -0.83944    0.30478   -0.23160    0.67856
  30     0.38534    0.71643    0.15168   -0.54400   -0.27968   -0.87510    0.33110   -0.23366    0.64288
  31     0.42273    0.73087    0.19282   -0.59312   -0.25409   -0.90126    0.30814   -0.22991    0.68096
  32     0.46230    0.76174    0.23047   -0.62179   -0.24710   -0.92123    0.29944   -0.23183    0.66650
 
k-point #    14:    0.250000    0.250000    0.166667    0.083333
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.15074   -0.03116   -0.13458   -0.92038    0.15505   -0.73848   -0.18190   -0.28532    0.69284
  21     0.15639   -0.02828   -0.12653   -0.91609    0.16074   -0.73142   -0.18467   -0.28292    0.67707
  22     0.18805    0.02954   -0.09447   -0.93580    0.13627   -0.77729   -0.15851   -0.28251    0.71059
  23     0.18894    0.01608   -0.09431   -0.92767    0.14914   -0.75481   -0.17286   -0.28325    0.69745
  24     0.20807    0.03563   -0.07367   -0.92554    0.15070   -0.75310   -0.17244   -0.28175    0.69136
  25     0.31787    0.62549    0.09195   -0.51099   -0.24995   -0.81861    0.30762   -0.22592    0.70738
  26     0.32174    0.62644    0.09335   -0.50974   -0.24998   -0.81445    0.30471   -0.22839    0.70028
  27     0.33463    0.65218    0.10642   -0.50502   -0.26190   -0.82257    0.31755   -0.22822    0.69181
  28     0.34939    0.66037    0.11940   -0.53522   -0.25726   -0.84619    0.31098   -0.22999    0.68375
  29     0.35122    0.65678    0.11988   -0.54105   -0.25342   -0.84662    0.30557   -0.23134    0.67841
  30     0.37801    0.70623    0.14503   -0.53897   -0.27638   -0.86719    0.32822   -0.23298    0.65084
  31     0.42831    0.73520    0.19854   -0.61509   -0.25213   -0.92199    0.30689   -0.22977    0.67467
  32     0.44382    0.74559    0.21168   -0.58112   -0.25058   -0.88289    0.30177   -0.23214    0.67545
 
k-point #    15:    0.250000    0.250000    0.333333    0.083333
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14340   -0.04665   -0.14280   -0.93518    0.16185   -0.74512   -0.19005   -0.28620    0.69099
  21     0.15521   -0.01121   -0.12674   -0.91498    0.14445   -0.74856   -0.16641   -0.28195    0.69376
  22     0.17450   -0.00637   -0.10835   -0.92145    0.15729   -0.74058   -0.18087   -0.28284    0.68410
  23     0.18400    0.01510   -0.09819   -0.92459    0.14664   -0.75569   -0.16890   -0.28218    0.69492
  24     0.20655    0.02484   -0.07735   -0.93781    0.15723   -0.75610   -0.18170   -0.28390    0.70222
  25     0.30931    0.61002    0.08045   -0.49224   -0.24731   -0.79295    0.30071   -0.22887    0.70881
  26     0.33841    0.66487    0.11307   -0.51526   -0.26681   -0.84172    0.32646   -0.22534    0.69369
  27     0.34530    0.67086    0.11734   -0.51202   -0.26890   -0.83758    0.32556   -0.22795    0.68409
  28     0.34935    0.65021    0.11697   -0.53962   -0.25018   -0.84047    0.30086   -0.23238    0.67761
  29     0.35590    0.68223    0.12785   -0.52901   -0.26939   -0.85534    0.32633   -0.22805    0.67906
  30     0.37437    0.69451    0.14183   -0.54547   -0.26821   -0.86560    0.32013   -0.23255    0.65805
  31     0.41416    0.72488    0.18766   -0.60159   -0.25259   -0.91231    0.31072   -0.22649    0.69192
  32     0.45078    0.77062    0.21671   -0.60098   -0.26909   -0.92082    0.31985   -0.23407    0.64322
 
k-point #    16:    0.250000    0.250000    0.500000    0.041667
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13640   -0.05410   -0.15106   -0.95341    0.16083   -0.76292   -0.19050   -0.28746    0.69913
  21     0.16320   -0.00984   -0.11716   -0.87314    0.15273   -0.70010   -0.17305   -0.28036    0.67163
  22     0.17564    0.00456   -0.10645   -0.91628    0.14880   -0.74520   -0.17107   -0.28209    0.69017
  23     0.18149    0.00015   -0.10175   -0.92721    0.15728   -0.74587   -0.18134   -0.28324    0.68677
  24     0.18804    0.01451   -0.09525   -0.90242    0.14997   -0.72888   -0.17353   -0.28329    0.70353
  25     0.30948    0.59801    0.07898   -0.50847   -0.23739   -0.79700    0.28853   -0.23050    0.70821
  26     0.33511    0.63387    0.10325   -0.52310   -0.24804   -0.82186    0.29877   -0.23185    0.68730
  27     0.34919    0.69349    0.12330   -0.50717   -0.28414   -0.85147    0.34430   -0.22588    0.67867
  28     0.35013    0.70617    0.12701   -0.50666   -0.29231   -0.86270    0.35604   -0.22312    0.68417
  29     0.35295    0.66016    0.12373   -0.53725   -0.25252   -0.84446    0.30721   -0.22922    0.68547
  30     0.38024    0.69952    0.14702   -0.55277   -0.26792   -0.87205    0.31928   -0.23322    0.65204
  31     0.41252    0.73312    0.18699   -0.60804   -0.26061   -0.92864    0.32059   -0.22553    0.68660
  32     0.45045    0.76754    0.21685   -0.60096   -0.26613   -0.91805    0.31710   -0.23359    0.64983
 
k-point #    17:    0.250000    0.500000    0.000000    0.041667
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14984   -0.02161   -0.13254   -0.91750    0.14872   -0.74605   -0.17145   -0.28238    0.68944
  21     0.17783    0.00323   -0.10781   -0.94453    0.14790   -0.76993   -0.17460   -0.28564    0.70874
  22     0.17783    0.00323   -0.10789   -0.94453    0.14779   -0.76993   -0.17460   -0.28572    0.70904
  23     0.19210    0.01828   -0.09000   -0.91880    0.15144   -0.74498   -0.17382   -0.28210    0.68734
  24     0.19210    0.01828   -0.09001   -0.91880    0.15144   -0.74498   -0.17382   -0.28211    0.68780
  25     0.31461    0.61091    0.08660   -0.50814   -0.24174   -0.80444    0.29630   -0.22800    0.70954
  26     0.31461    0.61091    0.08654   -0.50814   -0.24181   -0.80444    0.29630   -0.22807    0.70930
  27     0.33424    0.65743    0.10696   -0.51724   -0.26604   -0.84043    0.32319   -0.22728    0.69015
  28     0.33424    0.65743    0.10700   -0.51724   -0.26600   -0.84043    0.32319   -0.22724    0.69021
  29     0.36938    0.68459    0.13642   -0.54407   -0.26407   -0.85927    0.31520   -0.23297    0.66006
  30     0.36938    0.68459    0.13656   -0.54407   -0.26391   -0.85927    0.31520   -0.23282    0.66088
  31     0.45257    0.76966    0.21883   -0.59874   -0.26635   -0.91583    0.31709   -0.23375    0.64973
  32     0.45257    0.76966    0.21878   -0.59874   -0.26640   -0.91583    0.31709   -0.23380    0.64945
 
k-point #    18:    0.250000    0.500000    0.166667    0.083333
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14805   -0.03136   -0.13574   -0.91579    0.15455   -0.73639   -0.17941   -0.28379    0.68677
  21     0.16146   -0.00690   -0.12199   -0.93589    0.14456   -0.76753   -0.16836   -0.28345    0.70330
  22     0.16146   -0.00690   -0.12191   -0.93589    0.14467   -0.76753   -0.16836   -0.28337    0.70299
  23     0.19179    0.01936   -0.09017   -0.91870    0.15032   -0.74627   -0.17243   -0.28196    0.68962
  24     0.19179    0.01936   -0.09018   -0.91870    0.15032   -0.74627   -0.17243   -0.28197    0.68970
  25     0.32694    0.63589    0.09931   -0.51451   -0.25298   -0.82346    0.30896   -0.22763    0.69839
  26     0.32694    0.63589    0.09927   -0.51451   -0.25303   -0.82346    0.30896   -0.22767    0.69822
  27     0.33686    0.64465    0.10801   -0.52584   -0.25313   -0.83363    0.30780   -0.22884    0.69273
  28     0.33686    0.64465    0.10800   -0.52584   -0.25314   -0.83363    0.30780   -0.22886    0.69265
  29     0.36366    0.67886    0.13135   -0.53710   -0.26354   -0.85229    0.31519   -0.23231    0.66605
  30     0.36366    0.67886    0.13148   -0.53710   -0.26340   -0.85229    0.31519   -0.23219    0.66673
  31     0.44514    0.75614    0.21290   -0.60610   -0.25862   -0.91710    0.31100   -0.23224    0.65817
  32     0.44514    0.75614    0.21292   -0.60610   -0.25859   -0.91710    0.31100   -0.23222    0.65825
 
k-point #    19:    0.250000    0.500000    0.333333    0.083333
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14501   -0.03500   -0.13912   -0.92601    0.15478   -0.74600   -0.18002   -0.28413    0.69011
  21     0.16543   -0.00564   -0.11581   -0.90230    0.14979   -0.73123   -0.17107   -0.28124    0.68267
  22     0.16543   -0.00564   -0.11586   -0.90230    0.14972   -0.73123   -0.17107   -0.28129    0.68278
